Gene,Pos,Max,Min,Max_Sig,Min_Sig,WHO,Coll_2014,Freschi_2020
rpoBC,759356.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759357.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759358.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759359.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759360.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759361.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759362.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759363.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759364.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759365.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759366.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759367.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759368.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759369.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759370.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759371.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759372.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759373.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759374.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759375.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759376.0,0.0,-0.027818138,0.0,1.0,0,0,0
rpoBC,759377.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759378.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759379.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759380.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759381.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759382.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759383.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759384.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759385.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759386.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759387.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759388.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759389.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759390.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759391.0,0.0,-0.00047150612,0.0,0.0,0,0,0
rpoBC,759392.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759393.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759394.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759395.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759396.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759397.0,0.0,-0.0005490438,0.0,1.0,0,0,0
rpoBC,759398.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759399.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759400.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759401.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759402.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759403.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759404.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759405.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,rpoBC_0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,rpoBC_1,0.0,0.0,0.0,0.0,0,0,0
rpoBC,rpoBC_2,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759406.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759407.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759408.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759409.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759410.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759411.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759412.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759413.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759414.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759415.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759416.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759417.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759418.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759419.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759420.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759421.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759422.0,0.0,-0.014846841,0.0,1.0,0,0,0
rpoBC,759423.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759424.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759425.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759426.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759427.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759428.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759429.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759430.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759431.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759432.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759433.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759434.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759435.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759436.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759437.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759438.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759439.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759440.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759441.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759442.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759443.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759444.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759445.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759446.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759447.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759448.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759449.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759450.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759451.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759452.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759453.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759454.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759455.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759456.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759457.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759458.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759459.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759460.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759461.0,0.0,-0.008702831,0.0,1.0,0,0,0
rpoBC,759462.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759463.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759464.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759465.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759466.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759467.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759468.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759469.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759470.0,0.0,-0.01367639,0.0,1.0,0,0,0
rpoBC,759471.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759472.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759473.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759474.0,0.0063964054,0.0,1.0,0.0,0,0,0
rpoBC,759475.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759476.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759477.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759478.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759479.0,0.014558063,0.0,1.0,0.0,0,0,0
rpoBC,759480.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759481.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759482.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759483.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759484.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759485.0,0.0029440112,0.0,1.0,0.0,0,0,0
rpoBC,759486.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759487.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759488.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759489.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759490.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759491.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759492.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759493.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759494.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759495.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759496.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759497.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759498.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759499.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759500.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759501.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759502.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759503.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759504.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759505.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759506.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759507.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759508.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759509.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759510.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759511.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759512.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759513.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759514.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759515.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759516.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759517.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759518.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759519.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759520.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759521.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759522.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759523.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759524.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759525.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759526.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759527.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759528.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759529.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759530.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759531.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759532.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759533.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759534.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759535.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759536.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759537.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759538.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759539.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759540.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759541.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759542.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759543.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759544.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759545.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759546.0,0.122856915,0.0,1.0,0.0,0,0,0
rpoBC,759547.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759548.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759549.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759550.0,0.008036064,0.0,1.0,0.0,0,0,0
rpoBC,759551.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759552.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759553.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759554.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759555.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759556.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759557.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759558.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759559.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759560.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759561.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759562.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759563.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759564.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759565.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759566.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759567.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759568.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759569.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759570.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759571.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759572.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759573.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759574.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759575.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759576.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759577.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759578.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759579.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759580.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759581.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759582.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759583.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759584.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759585.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759586.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759587.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759588.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759589.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759590.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759591.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759592.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759593.0,0.0,-0.0006814671,0.0,0.0,0,0,0
rpoBC,759594.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759595.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759596.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759597.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759598.0,0.0,-0.006758576,0.0,1.0,0,0,0
rpoBC,759599.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759600.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759601.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759602.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759603.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759604.0,0.0,-0.015142258,0.0,1.0,0,0,0
rpoBC,759605.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759606.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759607.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759608.0,0.0,-0.3221024,0.0,1.0,0,0,0
rpoBC,759609.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759610.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759611.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759612.0,0.0,-0.0178423,0.0,1.0,0,0,0
rpoBC,759613.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759614.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759615.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759616.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759617.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759618.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759619.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759620.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759621.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759622.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759623.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759624.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759625.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759626.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759627.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759628.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759629.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759630.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759631.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759632.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759633.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759634.0,0.0,-0.0009895279,0.0,1.0,0,0,0
rpoBC,759635.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759636.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759637.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759638.0,0.0,-0.0019518397,0.0,1.0,0,0,0
rpoBC,rpoBC_3,0.0,-0.00086946425,0.0,1.0,0,0,0
rpoBC,759639.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759640.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759641.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759642.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759643.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759644.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759645.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759646.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759647.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759648.0,0.0,-0.0051913257,0.0,1.0,0,0,0
rpoBC,rpoBC_4,0.0,-0.006059327,0.0,1.0,0,0,0
rpoBC,759649.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759650.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759651.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759652.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759653.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759654.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759655.0,0.003919083,0.0,1.0,0.0,0,0,0
rpoBC,759656.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759657.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759658.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759659.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759660.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759661.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759662.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759663.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759664.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759665.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759666.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759667.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759668.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759669.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759670.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759671.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759672.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759673.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759674.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759675.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759676.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759677.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759678.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759679.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759680.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759681.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759682.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759683.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759684.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759685.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759686.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759687.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759688.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759689.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759690.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759691.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759692.0,0.0,-0.0023262016,0.0,1.0,0,0,0
rpoBC,759693.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759694.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759695.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759696.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759697.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759698.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759699.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759700.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759701.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759702.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759703.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759704.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759705.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759706.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759707.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759708.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759709.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759710.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759711.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759712.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759713.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759714.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759715.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759716.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759717.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759718.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759719.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759720.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759721.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759722.0,0.0,0.0,0.0,0.0,0,0,0
