Gene,Pos,Max,Min,Max_Sig,Min_Sig,WHO,Coll_2014,Freschi_2020
rpoBC,759828.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759829.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759830.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759831.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759832.0,0.0,-0.0035453057,0.0,1.0,0,0,0
rpoBC,759833.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759834.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759835.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759836.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759837.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,rpoBC_22,0.0,-0.0061870767,0.0,1.0,0,0,0
rpoBC,rpoBC_23,0.0,-0.0024844012,0.0,0.0,0,0,0
rpoBC,rpoBC_24,0.002794915,0.0,1.0,0.0,0,0,0
rpoBC,rpoBC_25,0.0040773833,0.0,1.0,0.0,0,0,0
rpoBC,rpoBC_26,0.0,-0.005245985,0.0,1.0,0,0,0
rpoBC,rpoBC_27,0.004046916,0.0,1.0,0.0,0,0,0
rpoBC,759838.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759839.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759840.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759841.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759842.0,0.0035333857,0.0,1.0,0.0,0,0,0
rpoBC,759843.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759844.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759845.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759846.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759847.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759848.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759849.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759850.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759851.0,0.0,-0.0017891694,0.0,1.0,0,0,0
rpoBC,759852.0,0.00023535406,0.0,0.0,0.0,0,0,0
rpoBC,759853.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759854.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759855.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759856.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759857.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759858.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759859.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759860.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759861.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759862.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759863.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759864.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759865.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759866.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759867.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759868.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759869.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759870.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759871.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759872.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759873.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759874.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759875.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759876.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759877.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759878.0,0.000751687,0.0,0.0,0.0,0,0,0
rpoBC,759879.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759880.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759881.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759882.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759883.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759884.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759885.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759886.0,0.0,-0.0034937693,0.0,1.0,0,0,0
rpoBC,759887.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759888.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759889.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759890.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759891.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759892.0,0.0,-0.0033181077,0.0,1.0,0,0,0
rpoBC,759893.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759894.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759895.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759896.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759897.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759898.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759899.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759900.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759901.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759902.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759903.0,0.00048517066,0.0,0.0,0.0,0,0,0
rpoBC,759904.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759905.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759906.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759907.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759908.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759909.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759910.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759911.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759912.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759913.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759914.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759915.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759916.0,0.0,-0.001932754,0.0,1.0,0,0,0
rpoBC,759917.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759918.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759919.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759920.0,0.0,-0.0010744572,0.0,1.0,0,0,0
rpoBC,759921.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759922.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759923.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759924.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759925.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759926.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759927.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759928.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759929.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759930.0,0.0,-0.001940526,0.0,0.0,0,0,0
rpoBC,759931.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759932.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759933.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759934.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759935.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759936.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759937.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759938.0,0.0016979616,0.0,1.0,0.0,0,0,0
rpoBC,759939.0,0.011608681,0.0,1.0,0.0,0,0,0
rpoBC,759940.0,0.017210077,0.0,1.0,0.0,0,0,0
rpoBC,759941.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759942.0,0.01663618,0.0,1.0,0.0,0,0,0
rpoBC,759943.0,0.0,-0.0060905553,0.0,1.0,0,0,0
rpoBC,759944.0,0.0197718,0.0,1.0,0.0,0,0,0
rpoBC,759945.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759946.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759947.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759948.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759949.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759950.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759951.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759952.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759953.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759954.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759955.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759956.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759957.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759958.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759959.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759960.0,0.0,-0.0044140536,0.0,1.0,0,0,0
rpoBC,759961.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759962.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759963.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759964.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759965.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759966.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759967.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759968.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759969.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759970.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759971.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759972.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759973.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759974.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759975.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759976.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759977.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759978.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759979.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759980.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759981.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759982.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759983.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759984.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759985.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759986.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759987.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759988.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759989.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759990.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759991.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759992.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759993.0,0.0,0.0,0.0,0.0,0,0,0
rpoBC,759994.0,0.0,0.0,0.0,0.0,0,0,0
