ROLLINGDB_ID,POS
ERR4828675,784450
ERR4828675,931123
ERR4828675,1759252
ERR4828675,2989683
ERR4811470,1759252
ERR4811470,4152890
ERR4812414,282892
ERR4812414,441823
ERR4812414,931123
ERR4812414,1759252
ERR4812414,1924008
ERR4812414,2078246
ERR4812414,3628520
TRL0022753,62657
TRL0022753,917905
TRL0022753,1396311
TRL0022753,1759252
TRL0022753,3147742
ERR2510502,342873
ERR2510502,635139
ERR2510502,931123
ERR2510502,1759252
ERR2510502,4044872
ERR4812780,62657
ERR4812780,917905
ERR4812780,1396311
ERR4812780,1759252
ERR4812780,3147742
ERR4796259,45073
ERR4796259,1759252
ERR4796259,4238963
ERR4796939,282892
ERR4796939,441823
ERR4796939,931123
ERR4796939,1759252
ERR4796939,1924008
ERR4796939,2078246
ERR4796939,3628520
ERR4831514,342873
ERR4831514,635139
ERR4831514,931123
ERR4831514,1759252
ERR4831514,4044872
ERR4798049,790180
ERR4798049,1759252
ERR4798049,2316912
ERR4798049,2621058
ERR4828462,64028
ERR4828462,529363
ERR4828462,931123
ERR4828462,1759252
ERR2184627,62657
ERR2184627,917905
ERR2184627,1396311
ERR2184627,1759252
ERR2184627,3147742
ERR2184465,1759252
ERR2184465,2621058
ERR2184465,3414791
C072,15890
C072,282892
C072,931123
C072,1759252
C072,3628520
ERR4811543,282892
ERR4811543,441823
ERR4811543,931123
ERR4811543,1759252
ERR4811543,1924008
ERR4811543,2078246
ERR4811543,3628520
ERR4830999,282892
ERR4830999,441823
ERR4830999,931123
ERR4830999,1759252
ERR4830999,1924008
ERR4830999,2078246
ERR4830999,3628520
ERR2184241,282892
ERR2184241,441823
ERR2184241,931123
ERR2184241,1759252
ERR2184241,1924008
ERR2184241,2078246
ERR2184241,3628520
IDR1800051995,282892
IDR1800051995,441823
IDR1800051995,931123
IDR1800051995,1759252
IDR1800051995,1924008
IDR1800051995,2078246
IDR1800051995,3628520
M0020454-6,1130526
M0020454-6,1759252
ERR4797428,282892
ERR4797428,441823
ERR4797428,931123
ERR4797428,1759252
ERR4797428,1924008
ERR4797428,2078246
ERR4797428,3628520
ERR4831305,62657
ERR4831305,917905
ERR4831305,1396311
ERR4831305,1759252
ERR4831305,3147742
ERR4831156,1759252
ERR4831156,4152890
TDR136S104L002,1759252
TDR136S104L002,1762615
TDR136S104L002,2077253
TDR136S104L002,2621058
ERR4828521,282892
ERR4828521,441823
ERR4828521,931123
ERR4828521,1759252
ERR4828521,1924008
ERR4828521,2078246
ERR4828521,3628520
ERR4809278,1130526
ERR4809278,1759252
ERR4811659,62657
ERR4811659,917905
ERR4811659,1396311
ERR4811659,1759252
ERR4811659,3147742
ERR3287814,62657
ERR3287814,501615
ERR3287814,1580680
ERR3287814,1759252
Peru3528,1759252
Peru3528,1762615
Peru3528,2077253
Peru3528,2621058
ERR2184284,62657
ERR2184284,501615
ERR2184284,1672360
ERR2184284,1759252
ERR4814032,62657
ERR4814032,917905
ERR4814032,1396311
ERR4814032,1759252
ERR4814032,3147742
ERR4811094,1759252
ERR4809070,1759252
ERR4809070,2621058
ERR4809070,3414791
ERR5918031,1130526
ERR5918031,1759252
ERR4830229,282892
ERR4830229,441823
ERR4830229,931123
ERR4830229,1759252
ERR4830229,1924008
ERR4830229,2078246
ERR4830229,3628520
ERR4828965,1759252
ERR4828965,1762615
ERR4828965,2077253
ERR4828965,2621058
ERR4830399,64028
ERR4830399,529363
ERR4830399,784450
ERR4830399,931123
ERR4830399,1759252
ERR4830399,2989683
ERR4811508,1759252
ERR4811508,4152890
ERR4829477,1759252
ERR4829477,4152890
SAMN02360559,15890
SAMN02360559,282892
SAMN02360559,931123
SAMN02360559,1759252
SAMN02360559,3628520
ERR4810913,1759252
ERR4810913,4152890
ERR4831058,342873
ERR4831058,635139
ERR4831058,931123
ERR4831058,1759252
ERR4831058,4044872
ERR4796340,1130526
ERR4796340,1759252
ERR4798153,342873
ERR4798153,635139
ERR4798153,931123
ERR4798153,1759252
ERR4798153,4044872
ERR4830303,62657
ERR4830303,917905
ERR4830303,1396311
ERR4830303,1759252
ERR4830303,3147742
ERR2184433,282892
ERR2184433,441823
ERR2184433,931123
ERR2184433,1759252
ERR2184433,1924008
ERR2184433,2078246
ERR2184433,3628520
ERR4797230,282892
ERR4797230,441823
ERR4797230,931123
ERR4797230,1759252
ERR4797230,1924008
ERR4797230,2078246
ERR4797230,3628520
ERR4828670,282892
ERR4828670,441823
ERR4828670,931123
ERR4828670,1759252
ERR4828670,1924008
ERR4828670,2078246
ERR4828670,3628520
C321,282892
C321,441823
C321,931123
C321,1759252
C321,1924008
C321,2078246
C321,3628520
ERR4813240,282892
ERR4813240,441823
ERR4813240,931123
ERR4813240,1759252
ERR4813240,1924008
ERR4813240,2078246
ERR4813240,3628520
ERR4831402,1759252
ERR4831402,4152890
M0001638-7,62657
M0001638-7,917905
M0001638-7,1396311
M0001638-7,1759252
M0001638-7,3147742
ERR4810976,282892
ERR4810976,441823
ERR4810976,931123
ERR4810976,1759252
ERR4810976,1924008
ERR4810976,2078246
ERR4810976,3628520
KOR-K2016-0008,282892
KOR-K2016-0008,441823
KOR-K2016-0008,931123
KOR-K2016-0008,1759252
KOR-K2016-0008,1924008
KOR-K2016-0008,2078246
KOR-K2016-0008,3628520
IDR1200032739,282892
IDR1200032739,441823
IDR1200032739,931123
IDR1200032739,1759252
IDR1200032739,1924008
IDR1200032739,2078246
IDR1200032739,3628520
ERR4797455,342873
ERR4797455,635139
ERR4797455,931123
ERR4797455,1759252
ERR4797455,4044872
ERR4828151,282892
ERR4828151,441823
ERR4828151,931123
ERR4828151,1759252
ERR4828151,1924008
ERR4828151,2078246
ERR4828151,3628520
TRL0115821,1130526
TRL0115821,1759252
ERR4831208,1759252
ERR4831208,1762615
ERR4831208,2077253
ERR4831208,2621058
ERR4830508,282892
ERR4830508,441823
ERR4830508,931123
ERR4830508,1759252
ERR4830508,1924008
ERR4830508,2078246
ERR4830508,3628520
ERR4808937,342873
ERR4808937,635139
ERR4808937,931123
ERR4808937,1759252
ERR4808937,4044872
ERR4808937,4272744
ERR4822480,1759252
ERR4822480,4152890
ERR4798059,342873
ERR4798059,635139
ERR4798059,931123
ERR4798059,1759252
ERR4798059,1914217
ERR4798059,4044872
ERR4797223,342873
ERR4797223,635139
ERR4797223,931123
ERR4797223,1759252
ERR4797223,1914217
ERR4797223,4044872
ERR4811920,62657
ERR4811920,917905
ERR4811920,1396311
ERR4811920,1759252
ERR4811920,3147742
ERR2510647,342873
ERR2510647,635139
ERR2510647,931123
ERR2510647,1759252
ERR2510647,4044872
ERR4828435,64028
ERR4828435,529363
ERR4828435,784450
ERR4828435,931123
ERR4828435,1759252
ERR4828435,2989683
NLA000701201,342873
NLA000701201,635139
NLA000701201,931123
NLA000701201,1759252
NLA000701201,4044872
Peru3005,790180
Peru3005,1759252
Peru3005,2316912
Peru3005,2621058
ERR3287669,784440
ERR3287669,790180
ERR3287669,1759252
ERR3287669,2621058
ERR3287796,282892
ERR3287796,441823
ERR3287796,931123
ERR3287796,1759252
ERR3287796,1924008
ERR3287796,2078246
ERR3287796,3628520
ERR4828584,1759252
ERR4828584,4152890
JA00176841,1130526
JA00176841,1759252
TDR83S174L002,342873
TDR83S174L002,635139
TDR83S174L002,931123
TDR83S174L002,1759252
TDR83S174L002,4044872
ERR2510361,282892
ERR2510361,441823
ERR2510361,931123
ERR2510361,1759252
ERR2510361,1924008
ERR2510361,2078246
ERR2510361,3628520
ERR4797690,342873
ERR4797690,635139
ERR4797690,931123
ERR4797690,1759252
ERR4797690,4044872
ERR4828683,282892
ERR4828683,441823
ERR4828683,931123
ERR4828683,1759252
ERR4828683,1924008
ERR4828683,2078246
ERR4828683,3628520
ERR4811141,282892
ERR4811141,441823
ERR4811141,931123
ERR4811141,1759252
ERR4811141,1924008
ERR4811141,2078246
ERR4811141,3628520
C038,15890
C038,282892
C038,931123
C038,1759252
C038,3628520
ERR4830773,342873
ERR4830773,635139
ERR4830773,931123
ERR4830773,1759252
ERR4830773,4044872
ERR4830627,282892
ERR4830627,441823
ERR4830627,931123
ERR4830627,1759252
ERR4830627,1924008
ERR4830627,2078246
ERR4830627,3628520
Peru4562,62657
Peru4562,501615
Peru4562,1580680
Peru4562,1759252
KOR-K2016-0161,282892
KOR-K2016-0161,441823
KOR-K2016-0161,931123
KOR-K2016-0161,1759252
KOR-K2016-0161,1924008
KOR-K2016-0161,2078246
KOR-K2016-0161,3628520
ERR3287381,282892
ERR3287381,441823
ERR3287381,931123
ERR3287381,1759252
ERR3287381,1924008
ERR3287381,2078246
ERR3287381,3628520
CD00862502,15890
CD00862502,282892
CD00862502,931123
CD00862502,1759252
CD00862502,3628520
ERR4828179,282892
ERR4828179,441823
ERR4828179,931123
ERR4828179,1759252
ERR4828179,1924008
ERR4828179,2078246
ERR4828179,3628520
ERR4830720,62657
ERR4830720,917905
ERR4830720,1396311
ERR4830720,1759252
ERR4830720,3147742
SAMEA3558164,1130526
SAMEA3558164,1759252
ERR4796644,64028
ERR4796644,931123
ERR4796644,1759252
ERR4796644,1831531
ERR4796644,2989683
TDR233S205L002,62657
TDR233S205L002,501615
TDR233S205L002,1580680
TDR233S205L002,1759252
ERR5917753,1759252
ERR5917753,1762615
ERR5917753,2077253
ERR5917753,2621058
ERR4831811,282892
ERR4831811,441823
ERR4831811,931123
ERR4831811,1759252
ERR4831811,1924008
ERR4831811,2078246
ERR4831811,3628520
ERR3287767,784440
ERR3287767,790180
ERR3287767,1759252
ERR3287767,2621058
29846,1759252
29846,1762615
29846,2077253
29846,2621058
ERR4811336,15890
ERR4811336,282892
ERR4811336,931123
ERR4811336,1759252
ERR4811336,3628520
ERR3287362,62657
ERR3287362,917905
ERR3287362,1396311
ERR3287362,1759252
ERR3287362,3147742
ERR4831456,64028
ERR4831456,931123
ERR4831456,1759252
ERR4831456,1831531
ERR4831456,2989683
Peru3399,282892
Peru3399,441823
Peru3399,931123
Peru3399,1759252
Peru3399,1924008
Peru3399,2078246
Peru3399,3628520
ERR4830698,62657
ERR4830698,917905
ERR4830698,1396311
ERR4830698,1759252
ERR4830698,3147742
ERR4822468,1759252
ERR4822468,1762615
ERR4822468,2077253
ERR4822468,2621058
Peru5031,62657
Peru5031,501615
Peru5031,1580680
Peru5031,1759252
Peru4459,62657
Peru4459,917905
Peru4459,1396311
Peru4459,1759252
Peru4459,3147742
ERR4830926,282892
ERR4830926,441823
ERR4830926,931123
ERR4830926,1759252
ERR4830926,1924008
ERR4830926,2078246
ERR4830926,3628520
ERR4810589,282892
ERR4810589,441823
ERR4810589,931123
ERR4810589,1759252
ERR4810589,1924008
ERR4810589,2078246
ERR4810589,3628520
Peru3032,62657
Peru3032,917905
Peru3032,1396311
Peru3032,1759252
Peru3032,3147742
ERR2510263,342873
ERR2510263,635139
ERR2510263,931123
ERR2510263,1759252
ERR2510263,4044872
ERR4796828,342873
ERR4796828,635139
ERR4796828,931123
ERR4796828,1759252
ERR4796828,4044872
ERR4811702,1759252
ERR4811702,1762615
ERR4811702,2077253
ERR4811702,2621058
ERR4797352,342873
ERR4797352,635139
ERR4797352,931123
ERR4797352,1759252
ERR4797352,4044872
ERR4797480,61842
ERR4797480,64028
ERR4797480,931123
ERR4797480,1759252
ERR4797480,2763624
ERR2510466,342873
ERR2510466,635139
ERR2510466,931123
ERR2510466,1759252
ERR2510466,4044872
ERR4811648,282892
ERR4811648,441823
ERR4811648,931123
ERR4811648,1759252
ERR4811648,1924008
ERR4811648,2078246
ERR4811648,3628520
ERR4810818,282892
ERR4810818,441823
ERR4810818,931123
ERR4810818,1759252
ERR4810818,1924008
ERR4810818,2078246
ERR4810818,3628520
ERR4811623,1759252
ERR4829503,1130526
ERR4829503,1759252
Peru4063,62657
Peru4063,917905
Peru4063,1396311
Peru4063,1759252
Peru4063,3147742
ERR4797997,62657
ERR4797997,501615
ERR4797997,1580680
ERR4797997,1759252
ERR4829143,342873
ERR4829143,635139
ERR4829143,931123
ERR4829143,1759252
ERR4829143,4044872
ERR4829143,4272744
ERR4813402,282892
ERR4813402,441823
ERR4813402,931123
ERR4813402,1759252
ERR4813402,1924008
ERR4813402,2078246
ERR4813402,3628520
ERR4812430,62657
ERR4812430,917905
ERR4812430,1396311
ERR4812430,1759252
ERR4812430,3147742
ERR2184436,1759252
ERR2184436,2621058
ERR2184436,3414791
ERR4811045,282892
ERR4811045,441823
ERR4811045,931123
ERR4811045,1759252
ERR4811045,1924008
ERR4811045,2078246
ERR4811045,3628520
ERR4796494,64028
ERR4796494,931123
ERR4796494,1759252
ERR4796494,1831531
ERR4796494,2989683
Peru4710,1759252
Peru4710,1762615
Peru4710,2077253
Peru4710,2621058
ERR4812526,1759252
ERR4812526,2621058
ERR4812526,3414791
Peru3998,62657
Peru3998,917905
Peru3998,1396311
Peru3998,1759252
Peru3998,3147742
ERR4830389,282892
ERR4830389,441823
ERR4830389,931123
ERR4830389,1759252
ERR4830389,1924008
ERR4830389,2078246
ERR4830389,3628520
Peru4103,62657
Peru4103,917905
Peru4103,1396311
Peru4103,1759252
Peru4103,3147742
Peru4734,62657
Peru4734,501615
Peru4734,1580680
Peru4734,1759252
ERR4828585,64028
ERR4828585,529363
ERR4828585,931123
ERR4828585,1759252
ERR4828585,2989683
ERR4830443,282892
ERR4830443,441823
ERR4830443,931123
ERR4830443,1759252
ERR4830443,1924008
ERR4830443,2078246
ERR4830443,3628520
ERR4797094,353766
ERR4797094,1237536
ERR4797094,1759252
SAMEA3558153,62657
SAMEA3558153,917905
SAMEA3558153,1396311
SAMEA3558153,1759252
SAMEA3558153,3147742
ERR4830944,282892
ERR4830944,441823
ERR4830944,931123
ERR4830944,1759252
ERR4830944,1924008
ERR4830944,2078246
ERR4830944,3628520
Peru3063,1759252
Peru3063,1762615
Peru3063,2077253
Peru3063,2621058
ERR4811049,282892
ERR4811049,441823
ERR4811049,931123
ERR4811049,1759252
ERR4811049,2078246
ERR4811049,3628520
ERR4811049,4153340
ERR4809152,355181
ERR4809152,1759252
ERR4809152,2905505
ERR4809152,4238963
SAMEA3558206,1759252
SAMEA3558206,2077253
ERR4813349,784440
ERR4813349,790180
ERR4813349,1759252
ERR4813349,2621058
02R1106,1759252
02R1106,2077253
02R1106,2621058
02R1106,2858835
ERR4830273,1759252
ERR4830273,4152890
TRL0031813,342873
TRL0031813,635139
TRL0031813,931123
TRL0031813,1759252
TRL0031813,4044872
ERR4830094,282892
ERR4830094,441823
ERR4830094,931123
ERR4830094,1759252
ERR4830094,1924008
ERR4830094,2078246
ERR4830094,3628520
ERR4830094,4238675
ERR2184537,62657
ERR2184537,501615
ERR2184537,1672360
ERR2184537,1759252
26243,1759252
26243,2621058
26243,3414791
ERR4831254,282892
ERR4831254,441823
ERR4831254,931123
ERR4831254,1759252
ERR4831254,1924008
ERR4831254,2078246
ERR4831254,3628520
ERR4831254,4238675
ERR4796678,342873
ERR4796678,635139
ERR4796678,931123
ERR4796678,1759252
ERR4796678,4044872
C462,1759252
C462,2621058
C462,3414791
ERR4828249,282892
ERR4828249,441823
ERR4828249,931123
ERR4828249,1759252
ERR4828249,1924008
ERR4828249,2078246
ERR4828249,3628520
ERR4831438,342873
ERR4831438,635139
ERR4831438,931123
ERR4831438,1759252
ERR4831438,4044872
KOR-K2016-0222,282892
KOR-K2016-0222,441823
KOR-K2016-0222,931123
KOR-K2016-0222,1759252
KOR-K2016-0222,1924008
KOR-K2016-0222,2078246
KOR-K2016-0222,3628520
ERR4828784,784440
ERR4828784,790180
ERR4828784,1759252
ERR4828784,2621058
ERR4797076,342873
ERR4797076,635139
ERR4797076,931123
ERR4797076,1759252
ERR4797076,4044872
ERR4811987,1759252
ERR4811987,1762615
ERR4811987,2077253
ERR4811987,2621058
ERR4811882,1759252
ERR4811882,1762615
ERR4811882,2077253
ERR4811882,2621058
ERR4829056,1759252
ERR4830629,282892
ERR4830629,441823
ERR4830629,931123
ERR4830629,1759252
ERR4830629,1924008
ERR4830629,2078246
ERR4830629,3628520
ERR4830629,4238675
ERR4796512,282892
ERR4796512,441823
ERR4796512,931123
ERR4796512,1759252
ERR4796512,1924008
ERR4796512,2078246
ERR4796512,3628520
ERR4796581,342873
ERR4796581,635139
ERR4796581,931123
ERR4796581,1759252
ERR4796581,4044872
Peru5149,62657
Peru5149,917905
Peru5149,1396311
Peru5149,1759252
Peru5149,3147742
ERR4830616,282892
ERR4830616,441823
ERR4830616,931123
ERR4830616,1759252
ERR4830616,1924008
ERR4830616,2078246
ERR4830616,3628520
ERR4830616,4238675
ERR4810671,15890
ERR4810671,282892
ERR4810671,931123
ERR4810671,1759252
ERR4810671,3628520
ERR4829188,18091
ERR4829188,118469
ERR4829188,1104308
ERR4829188,1308161
ERR4829188,1759252
ERR4829188,1886982
ERR4829188,4260742
SAMN02364076,282892
SAMN02364076,931123
SAMN02364076,1759252
SAMN02364076,3309880
ERR4811273,282892
ERR4811273,441823
ERR4811273,931123
ERR4811273,1759252
ERR4811273,1924008
ERR4811273,2078246
ERR4811273,3628520
ERR4796688,342873
ERR4796688,635139
ERR4796688,931123
ERR4796688,1759252
ERR4796688,4044872
IDR1500049548,355181
IDR1500049548,1759252
IDR1500049548,2905505
IDR1500049548,4238963
ERR4797616,342873
ERR4797616,635139
ERR4797616,931123
ERR4797616,1759252
ERR4797616,4044872
ERR4796772,342873
ERR4796772,635139
ERR4796772,931123
ERR4796772,1759252
ERR4796772,1914217
ERR4796772,4044872
NLA009700296,342873
NLA009700296,635139
NLA009700296,931123
NLA009700296,1759252
NLA009700296,4044872
NLA009700296,4272744
ERR4797566,342873
ERR4797566,635139
ERR4797566,931123
ERR4797566,1759252
ERR4797566,4044872
Peru4941,282892
Peru4941,441823
Peru4941,931123
Peru4941,1759252
Peru4941,1924008
Peru4941,2078246
Peru4941,3628520
ERR2184507,1759252
ERR2184507,2621058
ERR2184507,3414791
ERR4831348,1759252
ERR4831348,4152890
ERR4831822,64028
ERR4831822,529363
ERR4831822,784450
ERR4831822,931123
ERR4831822,1759252
ERR4831822,2989683
ERR4811029,282892
ERR4811029,441823
ERR4811029,931123
ERR4811029,1759252
ERR4811029,1924008
ERR4811029,2078246
ERR4811029,3628520
ERR4831951,45073
ERR4831951,1759252
ERR4831951,4238963
C068,15890
C068,282892
C068,931123
C068,1759252
C068,3628520
ERR4809332,62657
ERR4809332,917905
ERR4809332,1396311
ERR4809332,1759252
ERR4809332,3147742
Peru4618,18091
Peru4618,435708
Peru4618,1098698
Peru4618,1759252
Peru4618,4155050
Peru4618,4215467
Peru5433,1130526
Peru5433,1759252
ERR4813813,790180
ERR4813813,1759252
ERR4813813,2316912
ERR4813813,2621058
ERR4797571,342873
ERR4797571,635139
ERR4797571,931123
ERR4797571,1759252
ERR4797571,1914217
ERR4797571,4044872
ERR4796317,64028
ERR4796317,931123
ERR4796317,1759252
ERR4796317,1831531
ERR4796317,2989683
ERR4811584,282892
ERR4811584,441823
ERR4811584,931123
ERR4811584,1759252
ERR4811584,1924008
ERR4811584,2078246
ERR4811584,3628520
ERR4828210,282892
ERR4828210,441823
ERR4828210,931123
ERR4828210,1759252
ERR4828210,1924008
