Gene,Pos,Max,Min,Max_Sig,Min_Sig,WHO,Coll_2014,Freschi_2020
gyrBA,5041.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5042.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5043.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5044.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5045.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5046.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5047.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5048.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5049.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5050.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5051.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5052.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5053.0,0.0,-0.0127120055,0.0,1.0,0,0,0
gyrBA,5054.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5055.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5056.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5057.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5058.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5059.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5060.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5061.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5062.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5063.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5064.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5065.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5066.0,0.024487521,0.0,1.0,0.0,0,0,0
gyrBA,5067.0,0.006864751,0.0,1.0,0.0,0,0,0
gyrBA,5068.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5069.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5070.0,0.0,-0.021229032,0.0,1.0,0,0,0
gyrBA,5071.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5072.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5073.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5074.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5075.0,0.11489284,0.0,1.0,0.0,0,0,0
gyrBA,gyrBA_0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5076.0,0.0,-0.026758544,0.0,1.0,0,0,0
gyrBA,gyrBA_1,0.0,-0.02095064,0.0,0.0,0,0,0
gyrBA,gyrBA_2,0.002561587,0.0,0.0,0.0,0,0,0
gyrBA,5077.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,gyrBA_3,0.0068843905,-0.0016997119,1.0,0.0,0,0,0
gyrBA,gyrBA_4,0.0032400873,0.0,1.0,0.0,0,0,0
gyrBA,5078.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,gyrBA_5,0.013084844,0.0,1.0,0.0,0,0,0
gyrBA,5079.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5080.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5081.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,gyrBA_6,0.015337793,0.0,1.0,0.0,0,0,0
gyrBA,5082.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5083.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5084.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5085.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5086.0,0.0,-0.0029092561,0.0,1.0,0,0,0
gyrBA,5087.0,0.0,-0.0032774024,0.0,1.0,0,0,0
gyrBA,5088.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5089.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5090.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5091.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5092.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5093.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5094.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5095.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5096.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5097.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5098.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5099.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5100.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5101.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5102.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5103.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5104.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5105.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5106.0,0.0010986141,0.0,0.0,0.0,0,0,0
gyrBA,5107.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5108.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5109.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5110.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5111.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5112.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5113.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5114.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5115.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5116.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5117.0,0.0,-0.00072138896,0.0,0.0,0,0,0
gyrBA,5118.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5119.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5120.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5121.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5122.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,gyrBA_7,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5123.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5124.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5125.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5126.0,0.0,-0.0028643624,0.0,1.0,0,0,0
gyrBA,5127.0,0.0,-0.005127241,0.0,1.0,0,0,0
gyrBA,5128.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5129.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5130.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5131.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5132.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5133.0,0.0,-0.00037807017,0.0,0.0,0,0,0
gyrBA,5134.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5135.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5136.0,0.0027256047,0.0,1.0,0.0,0,0,0
gyrBA,5137.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5138.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5139.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5140.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5141.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5142.0,0.0,-0.002944139,0.0,1.0,0,0,0
gyrBA,5143.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5144.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5145.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5146.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5147.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5148.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5149.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5150.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5151.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5152.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5153.0,0.0026180646,0.0,1.0,0.0,0,0,0
gyrBA,5154.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5155.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5156.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5157.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5158.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5159.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5160.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5161.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5162.0,0.0,-0.002008118,0.0,0.0,0,0,0
gyrBA,5163.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5164.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5165.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5166.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5167.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5168.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5169.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5170.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5171.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5172.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5173.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5174.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5175.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5176.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5177.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5178.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5179.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5180.0,0.0,-0.0081310915,0.0,1.0,0,0,0
gyrBA,5181.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5182.0,0.0042496216,0.0,1.0,0.0,0,0,0
gyrBA,5183.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5184.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5185.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5186.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5187.0,0.010380577,0.0,1.0,0.0,0,0,0
gyrBA,5188.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5189.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5190.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5191.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5192.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5193.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5194.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5195.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5196.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5197.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5198.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5199.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5200.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5201.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5202.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5203.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5204.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5205.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5206.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5207.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5208.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5209.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5210.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5211.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5212.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5213.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5214.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5215.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5216.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5217.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5218.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5219.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5220.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5221.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5222.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5223.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5224.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5225.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5226.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5227.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5228.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5229.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5230.0,0.0,-0.0032932092,0.0,1.0,0,0,0
gyrBA,5231.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5232.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5233.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5234.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5235.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5236.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5237.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5238.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5239.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5240.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5241.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5242.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5243.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5244.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5245.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5246.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5247.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5248.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5249.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5250.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5251.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5252.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5253.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5254.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5255.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5256.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5257.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5258.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5259.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5260.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5261.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5262.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5263.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5264.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5265.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5266.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5267.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5268.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5269.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5270.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5271.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5272.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5273.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5274.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5275.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5276.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5277.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5278.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5279.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5280.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5281.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5282.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5283.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5284.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5285.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5286.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5287.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5288.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5289.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5290.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5291.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5292.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5293.0,0.0007858071,0.0,0.0,0.0,0,0,0
gyrBA,5294.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5295.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5296.0,0.00086710224,0.0,1.0,0.0,0,0,0
gyrBA,5297.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5298.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5299.0,0.004918966,0.0,1.0,0.0,0,0,0
gyrBA,5300.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5301.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5302.0,0.0,-7.708125e-05,0.0,0.0,0,0,0
gyrBA,5303.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5304.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5305.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5306.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5307.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5308.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5309.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5310.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5311.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5312.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5313.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5314.0,1.8288498e-05,0.0,0.0,0.0,0,0,0
gyrBA,5315.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5316.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5317.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5318.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5319.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5320.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5321.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5322.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5323.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5324.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5325.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5326.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5327.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5328.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5329.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5330.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5331.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5332.0,0.002047478,0.0,1.0,0.0,0,0,0
gyrBA,5333.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5334.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5335.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5336.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5337.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5338.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5339.0,0.0,-0.00068600575,0.0,0.0,0,0,0
gyrBA,5340.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5341.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5342.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5343.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5344.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5345.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5346.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5347.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5348.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5349.0,0.0,-0.0017643349,0.0,0.0,0,0,0
gyrBA,5350.0,0.002853224,0.0,1.0,0.0,0,0,0
gyrBA,5351.0,0.0,-0.009538517,0.0,1.0,0,0,0
gyrBA,5352.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5353.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5354.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5355.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5356.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5357.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5358.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5359.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5360.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5361.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5362.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5363.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5364.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5365.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5366.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5367.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5368.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5369.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5370.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5371.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5372.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5373.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5374.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5375.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5376.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5377.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5378.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5379.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5380.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5381.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5382.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5383.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5384.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5385.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5386.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5387.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5388.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5389.0,0.0033227678,0.0,1.0,0.0,0,0,0
gyrBA,5390.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5391.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5392.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5393.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5394.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5395.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5396.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5397.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5398.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5399.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5400.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5401.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5402.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5403.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5404.0,0.0,0.0,0.0,0.0,0,0,0
gyrBA,5405.0,0.0,0.0,0.0,0.0,0,0,0
